antecedente	consequente	numero de pares
GO:0005829;GO:0016020;GO:0005654;GO:0032991	GO:0070062	4820
GO:0005829;GO:0070062;GO:0005654;GO:0032991	GO:0016020	4820
GO:0016020;GO:0070062;GO:0005654;GO:0032991	GO:0005829	4820
GO:0005829;GO:0016020;GO:0070062	GO:0005654;GO:0032991	4820
GO:0005829;GO:0016020;GO:0005654	GO:0070062;GO:0032991	4820
GO:0005829;GO:0016020;GO:0032991	GO:0070062;GO:0005654	4820
GO:0005829;GO:0070062;GO:0005654	GO:0016020;GO:0032991	4820
GO:0005829;GO:0070062;GO:0032991	GO:0016020;GO:0005654	4820
GO:0005829;GO:0005654;GO:0032991	GO:0016020;GO:0070062	4820
GO:0016020;GO:0070062;GO:0005654	GO:0005829;GO:0032991	4820
GO:0016020;GO:0070062;GO:0032991	GO:0005829;GO:0005654	4820
GO:0016020;GO:0005654;GO:0032991	GO:0005829;GO:0070062	4820
GO:0070062;GO:0005654;GO:0032991	GO:0005829;GO:0016020	4820
GO:0005829;GO:0016020	GO:0070062;GO:0005654;GO:0032991	4820
GO:0005829;GO:0070062	GO:0016020;GO:0005654;GO:0032991	4820
GO:0005829;GO:0005654	GO:0016020;GO:0070062;GO:0032991	4820
GO:0005829;GO:0032991	GO:0016020;GO:0070062;GO:0005654	4820
GO:0016020;GO:0070062	GO:0005829;GO:0005654;GO:0032991	4820
GO:0016020;GO:0005654	GO:0005829;GO:0070062;GO:0032991	4820
GO:0016020;GO:0032991	GO:0005829;GO:0070062;GO:0005654	4820
GO:0070062;GO:0005654	GO:0005829;GO:0016020;GO:0032991	4820
GO:0070062;GO:0032991	GO:0005829;GO:0016020;GO:0005654	4820
GO:0005654;GO:0032991	GO:0005829;GO:0016020;GO:0070062	4820
GO:0005829	GO:0016020;GO:0070062;GO:0005654;GO:0032991	4820
GO:0016020	GO:0005829;GO:0070062;GO:0005654;GO:0032991	4820
GO:0070062	GO:0005829;GO:0016020;GO:0005654;GO:0032991	4820
GO:0005654	GO:0005829;GO:0016020;GO:0070062;GO:0032991	4820
GO:0032991	GO:0005829;GO:0016020;GO:0070062;GO:0005654	4820
GO:0005829;GO:0016020;GO:0005654;GO:1904813	GO:0034774	4820
GO:0005829;GO:0016020;GO:0034774;GO:1904813	GO:0005654	4820
GO:0005829;GO:0016020;GO:0034774;GO:0005654	GO:1904813	4820
GO:0005829;GO:0034774;GO:0005654;GO:1904813	GO:0016020	4820
GO:0016020;GO:0034774;GO:0005654;GO:1904813	GO:0005829	4820
GO:0005829;GO:0016020;GO:1904813	GO:0034774;GO:0005654	4820
GO:0005829;GO:0016020;GO:0005654	GO:0034774;GO:1904813	4820
GO:0005829;GO:0016020;GO:0034774	GO:0005654;GO:1904813	4820
GO:0005829;GO:0005654;GO:1904813	GO:0016020;GO:0034774	4820
GO:0005829;GO:0034774;GO:1904813	GO:0016020;GO:0005654	4820
GO:0005829;GO:0034774;GO:0005654	GO:0016020;GO:1904813	4820
GO:0016020;GO:0005654;GO:1904813	GO:0005829;GO:0034774	4820
GO:0016020;GO:0034774;GO:1904813	GO:0005829;GO:0005654	4820
GO:0016020;GO:0034774;GO:0005654	GO:0005829;GO:1904813	4820
GO:0034774;GO:0005654;GO:1904813	GO:0005829;GO:0016020	4820
GO:0005829;GO:0016020	GO:0034774;GO:0005654;GO:1904813	4820
GO:0005829;GO:1904813	GO:0016020;GO:0034774;GO:0005654	4820
GO:0005829;GO:0005654	GO:0016020;GO:0034774;GO:1904813	4820
GO:0005829;GO:0034774	GO:0016020;GO:0005654;GO:1904813	4820
GO:0016020;GO:1904813	GO:0005829;GO:0034774;GO:0005654	4820
GO:0016020;GO:0005654	GO:0005829;GO:0034774;GO:1904813	4820
GO:0016020;GO:0034774	GO:0005829;GO:0005654;GO:1904813	4820
GO:0005654;GO:1904813	GO:0005829;GO:0016020;GO:0034774	4820
GO:0034774;GO:1904813	GO:0005829;GO:0016020;GO:0005654	4820
GO:0034774;GO:0005654	GO:0005829;GO:0016020;GO:1904813	4820
GO:0005829	GO:0016020;GO:0034774;GO:0005654;GO:1904813	4820
GO:0016020	GO:0005829;GO:0034774;GO:0005654;GO:1904813	4820
GO:1904813	GO:0005829;GO:0016020;GO:0034774;GO:0005654	4820
GO:0005654	GO:0005829;GO:0016020;GO:0034774;GO:1904813	4820
GO:0034774	GO:0005829;GO:0016020;GO:0005654;GO:1904813	4820
GO:0005829;GO:0016020;GO:0070062;GO:0048471	GO:0005654	4820
GO:0005829;GO:0016020;GO:0005654;GO:0048471	GO:0070062	4820
GO:0005829;GO:0016020;GO:0070062;GO:0005654	GO:0048471	4820
GO:0005829;GO:0070062;GO:0005654;GO:0048471	GO:0016020	4820
GO:0016020;GO:0070062;GO:0005654;GO:0048471	GO:0005829	4820
GO:0005829;GO:0016020;GO:0048471	GO:0070062;GO:0005654	4820
GO:0005829;GO:0016020;GO:0070062	GO:0005654;GO:0048471	4820
GO:0005829;GO:0016020;GO:0005654	GO:0070062;GO:0048471	4820
GO:0005829;GO:0070062;GO:0048471	GO:0016020;GO:0005654	4820
GO:0005829;GO:0005654;GO:0048471	GO:0016020;GO:0070062	4820
GO:0005829;GO:0070062;GO:0005654	GO:0016020;GO:0048471	4820
GO:0016020;GO:0070062;GO:0048471	GO:0005829;GO:0005654	4820
GO:0016020;GO:0005654;GO:0048471	GO:0005829;GO:0070062	4820
GO:0016020;GO:0070062;GO:0005654	GO:0005829;GO:0048471	4820
GO:0070062;GO:0005654;GO:0048471	GO:0005829;GO:0016020	4820
GO:0005829;GO:0016020	GO:0070062;GO:0005654;GO:0048471	4820
GO:0005829;GO:0048471	GO:0016020;GO:0070062;GO:0005654	4820
GO:0005829;GO:0070062	GO:0016020;GO:0005654;GO:0048471	4820
GO:0005829;GO:0005654	GO:0016020;GO:0070062;GO:0048471	4820
GO:0016020;GO:0048471	GO:0005829;GO:0070062;GO:0005654	4820
GO:0016020;GO:0070062	GO:0005829;GO:0005654;GO:0048471	4820
GO:0016020;GO:0005654	GO:0005829;GO:0070062;GO:0048471	4820
GO:0070062;GO:0048471	GO:0005829;GO:0016020;GO:0005654	4820
GO:0005654;GO:0048471	GO:0005829;GO:0016020;GO:0070062	4820
GO:0070062;GO:0005654	GO:0005829;GO:0016020;GO:0048471	4820
GO:0005829	GO:0016020;GO:0070062;GO:0005654;GO:0048471	4820
GO:0016020	GO:0005829;GO:0070062;GO:0005654;GO:0048471	4820
GO:0048471	GO:0005829;GO:0016020;GO:0070062;GO:0005654	4820
GO:0070062	GO:0005829;GO:0016020;GO:0005654;GO:0048471	4820
GO:0005654	GO:0005829;GO:0016020;GO:0070062;GO:0048471	4820
GO:0005829;GO:0005654;GO:0070062;GO:1904813	GO:0034774	4820
GO:0005829;GO:0034774;GO:0070062;GO:1904813	GO:0005654	4820
GO:0005829;GO:0034774;GO:0005654;GO:1904813	GO:0070062	4820
GO:0005829;GO:0034774;GO:0070062;GO:0005654	GO:1904813	4820
GO:0005654;GO:0034774;GO:0070062;GO:1904813	GO:0005829	4820
GO:0005829;GO:0070062;GO:1904813	GO:0034774;GO:0005654	4820
GO:0005829;GO:0005654;GO:1904813	GO:0034774;GO:0070062	4820
GO:0005829;GO:0034774;GO:1904813	GO:0070062;GO:0005654	4820
GO:0005829;GO:0070062;GO:0005654	GO:0034774;GO:1904813	4820
GO:0005829;GO:0034774;GO:0070062	GO:0005654;GO:1904813	4820
GO:0005829;GO:0034774;GO:0005654	GO:0070062;GO:1904813	4820
GO:0005654;GO:0070062;GO:1904813	GO:0005829;GO:0034774	4820
GO:0034774;GO:0070062;GO:1904813	GO:0005829;GO:0005654	4820
GO:0034774;GO:0005654;GO:1904813	GO:0005829;GO:0070062	4820
GO:0034774;GO:0070062;GO:0005654	GO:0005829;GO:1904813	4820
GO:0005829;GO:1904813	GO:0034774;GO:0070062;GO:0005654	4820
GO:0005829;GO:0070062	GO:0034774;GO:0005654;GO:1904813	4820
GO:0005829;GO:0005654	GO:0034774;GO:0070062;GO:1904813	4820
GO:0005829;GO:0034774	GO:0005654;GO:0070062;GO:1904813	4820
GO:0070062;GO:1904813	GO:0005829;GO:0034774;GO:0005654	4820
GO:0005654;GO:1904813	GO:0005829;GO:0034774;GO:0070062	4820
GO:0034774;GO:1904813	GO:0005829;GO:0070062;GO:0005654	4820
GO:0070062;GO:0005654	GO:0005829;GO:0034774;GO:1904813	4820
GO:0034774;GO:0070062	GO:0005829;GO:0005654;GO:1904813	4820
GO:0034774;GO:0005654	GO:0005829;GO:0070062;GO:1904813	4820
GO:0005829	GO:0005654;GO:0034774;GO:0070062;GO:1904813	4820
GO:1904813	GO:0005829;GO:0034774;GO:0070062;GO:0005654	4820
GO:0070062	GO:0005829;GO:0034774;GO:0005654;GO:1904813	4820
GO:0005654	GO:0005829;GO:0034774;GO:0070062;GO:1904813	4820
GO:0034774	GO:0005829;GO:0005654;GO:0070062;GO:1904813	4820
GO:0005829;GO:0005737;GO:0070062;GO:0005886	GO:0005730	4820
GO:0005829;GO:0070062;GO:0005730;GO:0005886	GO:0005737	4820
GO:0005829;GO:0005737;GO:0070062;GO:0005730	GO:0005886	4820
GO:0005829;GO:0005737;GO:0005730;GO:0005886	GO:0070062	4820
GO:0005737;GO:0070062;GO:0005730;GO:0005886	GO:0005829	4820
GO:0005829;GO:0070062;GO:0005886	GO:0005737;GO:0005730	4820
GO:0005829;GO:0005737;GO:0070062	GO:0005730;GO:0005886	4820
GO:0005829;GO:0070062;GO:0005730	GO:0005737;GO:0005886	4820
GO:0005829;GO:0005737;GO:0005886	GO:0070062;GO:0005730	4820
GO:0005829;GO:0005730;GO:0005886	GO:0005737;GO:0070062	4820
GO:0005829;GO:0005737;GO:0005730	GO:0070062;GO:0005886	4820
GO:0005737;GO:0070062;GO:0005886	GO:0005829;GO:0005730	4820
GO:0070062;GO:0005730;GO:0005886	GO:0005829;GO:0005737	4820
GO:0005737;GO:0070062;GO:0005730	GO:0005829;GO:0005886	4820
GO:0005737;GO:0005730;GO:0005886	GO:0005829;GO:0070062	4820
GO:0005829;GO:0070062	GO:0005737;GO:0005730;GO:0005886	4820
GO:0005829;GO:0005886	GO:0005737;GO:0070062;GO:0005730	4820
GO:0005829;GO:0005737	GO:0070062;GO:0005730;GO:0005886	4820
GO:0005829;GO:0005730	GO:0005737;GO:0070062;GO:0005886	4820
GO:0070062;GO:0005886	GO:0005829;GO:0005737;GO:0005730	4820
GO:0005737;GO:0070062	GO:0005829;GO:0005730;GO:0005886	4820
GO:0070062;GO:0005730	GO:0005829;GO:0005737;GO:0005886	4820
GO:0005737;GO:0005886	GO:0005829;GO:0070062;GO:0005730	4820
GO:0005730;GO:0005886	GO:0005829;GO:0005737;GO:0070062	4820
GO:0005737;GO:0005730	GO:0005829;GO:0070062;GO:0005886	4820
GO:0005829	GO:0005737;GO:0070062;GO:0005730;GO:0005886	4820
GO:0070062	GO:0005829;GO:0005737;GO:0005730;GO:0005886	4820
GO:0005886	GO:0005829;GO:0005737;GO:0070062;GO:0005730	4820
GO:0005737	GO:0005829;GO:0070062;GO:0005730;GO:0005886	4820
GO:0005730	GO:0005829;GO:0005737;GO:0070062;GO:0005886	4820
GO:0005829;GO:0016020;GO:0005737;GO:0070062	GO:0005730	4820
GO:0005829;GO:0016020;GO:0070062;GO:0005730	GO:0005737	4820
GO:0005829;GO:0016020;GO:0005737;GO:0005730	GO:0070062	4820
GO:0005829;GO:0005737;GO:0070062;GO:0005730	GO:0016020	4820
GO:0016020;GO:0005737;GO:0070062;GO:0005730	GO:0005829	4820
GO:0005829;GO:0016020;GO:0070062	GO:0005737;GO:0005730	4820
GO:0005829;GO:0016020;GO:0005737	GO:0070062;GO:0005730	4820
GO:0005829;GO:0016020;GO:0005730	GO:0005737;GO:0070062	4820
GO:0005829;GO:0005737;GO:0070062	GO:0016020;GO:0005730	4820
GO:0005829;GO:0070062;GO:0005730	GO:0016020;GO:0005737	4820
GO:0005829;GO:0005737;GO:0005730	GO:0016020;GO:0070062	4820
GO:0016020;GO:0005737;GO:0070062	GO:0005829;GO:0005730	4820
GO:0016020;GO:0070062;GO:0005730	GO:0005829;GO:0005737	4820
GO:0016020;GO:0005737;GO:0005730	GO:0005829;GO:0070062	4820
GO:0005737;GO:0070062;GO:0005730	GO:0005829;GO:0016020	4820
GO:0005829;GO:0016020	GO:0005737;GO:0070062;GO:0005730	4820
GO:0005829;GO:0070062	GO:0016020;GO:0005737;GO:0005730	4820
GO:0005829;GO:0005737	GO:0016020;GO:0070062;GO:0005730	4820
GO:0005829;GO:0005730	GO:0016020;GO:0005737;GO:0070062	4820
GO:0016020;GO:0070062	GO:0005829;GO:0005737;GO:0005730	4820
GO:0016020;GO:0005737	GO:0005829;GO:0070062;GO:0005730	4820
GO:0016020;GO:0005730	GO:0005829;GO:0005737;GO:0070062	4820
GO:0005737;GO:0070062	GO:0005829;GO:0016020;GO:0005730	4820
GO:0070062;GO:0005730	GO:0005829;GO:0016020;GO:0005737	4820
GO:0005737;GO:0005730	GO:0005829;GO:0016020;GO:0070062	4820
GO:0005829	GO:0016020;GO:0005737;GO:0070062;GO:0005730	4820
GO:0016020	GO:0005829;GO:0005737;GO:0070062;GO:0005730	4820
GO:0070062	GO:0005829;GO:0016020;GO:0005737;GO:0005730	4820
GO:0005737	GO:0005829;GO:0016020;GO:0070062;GO:0005730	4820
GO:0005730	GO:0005829;GO:0016020;GO:0005737;GO:0070062	4820
GO:0005739;GO:0016020;GO:0005829;GO:0005886	GO:0005737	4820
GO:0005739;GO:0016020;GO:0005737;GO:0005829	GO:0005886	4820
GO:0005739;GO:0016020;GO:0005737;GO:0005886	GO:0005829	4820
GO:0005739;GO:0005737;GO:0005829;GO:0005886	GO:0016020	4820
GO:0005829;GO:0016020;GO:0005737;GO:0005886	GO:0005739	4820
GO:0005739;GO:0016020;GO:0005829	GO:0005737;GO:0005886	4820
GO:0005739;GO:0016020;GO:0005886	GO:0005829;GO:0005737	4820
GO:0005739;GO:0016020;GO:0005737	GO:0005829;GO:0005886	4820
GO:0005739;GO:0005829;GO:0005886	GO:0016020;GO:0005737	4820
GO:0005739;GO:0005737;GO:0005829	GO:0016020;GO:0005886	4820
GO:0005739;GO:0005737;GO:0005886	GO:0005829;GO:0016020	4820
GO:0005829;GO:0016020;GO:0005886	GO:0005739;GO:0005737	4820
GO:0005829;GO:0016020;GO:0005737	GO:0005739;GO:0005886	4820
GO:0016020;GO:0005737;GO:0005886	GO:0005739;GO:0005829	4820
GO:0005829;GO:0005737;GO:0005886	GO:0005739;GO:0016020	4820
GO:0005739;GO:0016020	GO:0005829;GO:0005737;GO:0005886	4820
GO:0005739;GO:0005829	GO:0016020;GO:0005737;GO:0005886	4820
GO:0005739;GO:0005886	GO:0005829;GO:0016020;GO:0005737	4820
GO:0005739;GO:0005737	GO:0005829;GO:0016020;GO:0005886	4820
GO:0005829;GO:0016020	GO:0005739;GO:0005737;GO:0005886	4820
GO:0016020;GO:0005886	GO:0005739;GO:0005737;GO:0005829	4820
GO:0016020;GO:0005737	GO:0005739;GO:0005829;GO:0005886	4820
GO:0005829;GO:0005886	GO:0005739;GO:0016020;GO:0005737	4820
GO:0005829;GO:0005737	GO:0005739;GO:0016020;GO:0005886	4820
GO:0005737;GO:0005886	GO:0005739;GO:0016020;GO:0005829	4820
GO:0005739	GO:0005829;GO:0016020;GO:0005737;GO:0005886	4820
GO:0016020	GO:0005739;GO:0005737;GO:0005829;GO:0005886	4820
GO:0005829	GO:0005739;GO:0016020;GO:0005737;GO:0005886	4820
GO:0005886	GO:0005739;GO:0016020;GO:0005737;GO:0005829	4820
GO:0005737	GO:0005739;GO:0016020;GO:0005829;GO:0005886	4820
GO:0005739;GO:0032991;GO:0005829;GO:0005886	GO:0005737	4820
GO:0005739;GO:0032991;GO:0005737;GO:0005829	GO:0005886	4820
GO:0005739;GO:0005737;GO:0005829;GO:0005886	GO:0032991	4820
GO:0005739;GO:0005737;GO:0032991;GO:0005886	GO:0005829	4820
GO:0005829;GO:0005737;GO:0032991;GO:0005886	GO:0005739	4820
GO:0005739;GO:0032991;GO:0005829	GO:0005737;GO:0005886	4820
GO:0005739;GO:0005829;GO:0005886	GO:0005737;GO:0032991	4820
GO:0005739;GO:0005737;GO:0005829	GO:0032991;GO:0005886	4820
GO:0005739;GO:0032991;GO:0005886	GO:0005829;GO:0005737	4820
GO:0005739;GO:0005737;GO:0032991	GO:0005829;GO:0005886	4820
GO:0005739;GO:0005737;GO:0005886	GO:0005829;GO:0032991	4820
GO:0005829;GO:0032991;GO:0005886	GO:0005739;GO:0005737	4820
GO:0005829;GO:0005737;GO:0032991	GO:0005739;GO:0005886	4820
GO:0005829;GO:0005737;GO:0005886	GO:0005739;GO:0032991	4820
GO:0005737;GO:0032991;GO:0005886	GO:0005739;GO:0005829	4820
GO:0005739;GO:0005829	GO:0005737;GO:0032991;GO:0005886	4820
GO:0005739;GO:0032991	GO:0005829;GO:0005737;GO:0005886	4820
GO:0005739;GO:0005886	GO:0005829;GO:0005737;GO:0032991	4820
GO:0005739;GO:0005737	GO:0005829;GO:0032991;GO:0005886	4820
GO:0005829;GO:0032991	GO:0005739;GO:0005737;GO:0005886	4820
GO:0005829;GO:0005886	GO:0005739;GO:0005737;GO:0032991	4820
GO:0005829;GO:0005737	GO:0005739;GO:0032991;GO:0005886	4820
GO:0032991;GO:0005886	GO:0005739;GO:0005737;GO:0005829	4820
GO:0005737;GO:0032991	GO:0005739;GO:0005829;GO:0005886	4820
GO:0005737;GO:0005886	GO:0005739;GO:0032991;GO:0005829	4820
GO:0005739	GO:0005829;GO:0005737;GO:0032991;GO:0005886	4820
GO:0005829	GO:0005739;GO:0005737;GO:0032991;GO:0005886	4820
GO:0032991	GO:0005739;GO:0005737;GO:0005829;GO:0005886	4820
GO:0005886	GO:0005739;GO:0032991;GO:0005737;GO:0005829	4820
GO:0005737	GO:0005739;GO:0032991;GO:0005829;GO:0005886	4820
GO:0005739;GO:0005829;GO:0048471;GO:0005886	GO:0005737	4820
GO:0005739;GO:0005737;GO:0005829;GO:0048471	GO:0005886	4820
GO:0005739;GO:0005737;GO:0005829;GO:0005886	GO:0048471	4820
GO:0005739;GO:0005737;GO:0048471;GO:0005886	GO:0005829	4820
GO:0005829;GO:0005737;GO:0048471;GO:0005886	GO:0005739	4820
GO:0005739;GO:0005829;GO:0048471	GO:0005737;GO:0005886	4820
GO:0005739;GO:0005829;GO:0005886	GO:0005737;GO:0048471	4820
GO:0005739;GO:0005737;GO:0005829	GO:0048471;GO:0005886	4820
GO:0005739;GO:0048471;GO:0005886	GO:0005829;GO:0005737	4820
GO:0005739;GO:0005737;GO:0048471	GO:0005829;GO:0005886	4820
GO:0005739;GO:0005737;GO:0005886	GO:0005829;GO:0048471	4820
GO:0005829;GO:0048471;GO:0005886	GO:0005739;GO:0005737	4820
GO:0005829;GO:0005737;GO:0048471	GO:0005739;GO:0005886	4820
GO:0005829;GO:0005737;GO:0005886	GO:0005739;GO:0048471	4820
GO:0005737;GO:0048471;GO:0005886	GO:0005739;GO:0005829	4820
GO:0005739;GO:0005829	GO:0005737;GO:0048471;GO:0005886	4820
GO:0005739;GO:0048471	GO:0005829;GO:0005737;GO:0005886	4820
GO:0005739;GO:0005886	GO:0005829;GO:0005737;GO:0048471	4820
GO:0005739;GO:0005737	GO:0005829;GO:0048471;GO:0005886	4820
GO:0005829;GO:0048471	GO:0005739;GO:0005737;GO:0005886	4820
GO:0005829;GO:0005886	GO:0005739;GO:0005737;GO:0048471	4820
GO:0005829;GO:0005737	GO:0005739;GO:0048471;GO:0005886	4820
GO:0048471;GO:0005886	GO:0005739;GO:0005737;GO:0005829	4820
GO:0005737;GO:0048471	GO:0005739;GO:0005829;GO:0005886	4820
GO:0005737;GO:0005886	GO:0005739;GO:0005829;GO:0048471	4820
GO:0005739	GO:0005829;GO:0005737;GO:0048471;GO:0005886	4820
GO:0005829	GO:0005739;GO:0005737;GO:0048471;GO:0005886	4820
GO:0048471	GO:0005739;GO:0005737;GO:0005829;GO:0005886	4820
GO:0005886	GO:0005739;GO:0005737;GO:0005829;GO:0048471	4820
GO:0005737	GO:0005739;GO:0005829;GO:0048471;GO:0005886	4820
GO:0005739;GO:0070062;GO:0005829;GO:0005886	GO:0005737	4820
GO:0005739;GO:0005737;GO:0070062;GO:0005829	GO:0005886	4820
GO:0005739;GO:0005737;GO:0005829;GO:0005886	GO:0070062	4820
GO:0005739;GO:0005737;GO:0070062;GO:0005886	GO:0005829	4820
GO:0005829;GO:0005737;GO:0070062;GO:0005886	GO:0005739	4820
GO:0005739;GO:0070062;GO:0005829	GO:0005737;GO:0005886	4820
GO:0005739;GO:0005829;GO:0005886	GO:0005737;GO:0070062	4820
GO:0005739;GO:0005737;GO:0005829	GO:0070062;GO:0005886	4820
GO:0005739;GO:0070062;GO:0005886	GO:0005829;GO:0005737	4820
GO:0005739;GO:0005737;GO:0070062	GO:0005829;GO:0005886	4820
GO:0005739;GO:0005737;GO:0005886	GO:0005829;GO:0070062	4820
GO:0005829;GO:0070062;GO:0005886	GO:0005739;GO:0005737	4820
GO:0005829;GO:0005737;GO:0070062	GO:0005739;GO:0005886	4820
GO:0005829;GO:0005737;GO:0005886	GO:0005739;GO:0070062	4820
GO:0005737;GO:0070062;GO:0005886	GO:0005739;GO:0005829	4820
GO:0005739;GO:0005829	GO:0005737;GO:0070062;GO:0005886	4820
GO:0005739;GO:0070062	GO:0005829;GO:0005737;GO:0005886	4820
GO:0005739;GO:0005886	GO:0005829;GO:0005737;GO:0070062	4820
GO:0005739;GO:0005737	GO:0005829;GO:0070062;GO:0005886	4820
GO:0005829;GO:0070062	GO:0005739;GO:0005737;GO:0005886	4820
GO:0005829;GO:0005886	GO:0005739;GO:0005737;GO:0070062	4820
GO:0005829;GO:0005737	GO:0005739;GO:0070062;GO:0005886	4820
GO:0070062;GO:0005886	GO:0005739;GO:0005737;GO:0005829	4820
GO:0005737;GO:0070062	GO:0005739;GO:0005829;GO:0005886	4820
GO:0005737;GO:0005886	GO:0005739;GO:0070062;GO:0005829	4820
GO:0005739	GO:0005829;GO:0005737;GO:0070062;GO:0005886	4820
GO:0005829	GO:0005739;GO:0005737;GO:0070062;GO:0005886	4820
GO:0070062	GO:0005739;GO:0005737;GO:0005829;GO:0005886	4820
GO:0005886	GO:0005739;GO:0005737;GO:0070062;GO:0005829	4820
GO:0005737	GO:0005739;GO:0070062;GO:0005829;GO:0005886	4820
GO:0005739;GO:0016020;GO:0070062;GO:0005829	GO:0005737	4820
GO:0005739;GO:0016020;GO:0005737;GO:0005829	GO:0070062	4820
GO:0005739;GO:0016020;GO:0005737;GO:0070062	GO:0005829	4820
GO:0005739;GO:0005737;GO:0070062;GO:0005829	GO:0016020	4820
GO:0005829;GO:0016020;GO:0005737;GO:0070062	GO:0005739	4820
GO:0005739;GO:0016020;GO:0005829	GO:0005737;GO:0070062	4820
GO:0005739;GO:0016020;GO:0070062	GO:0005829;GO:0005737	4820
GO:0005739;GO:0016020;GO:0005737	GO:0005829;GO:0070062	4820
GO:0005739;GO:0070062;GO:0005829	GO:0016020;GO:0005737	4820
GO:0005739;GO:0005737;GO:0005829	GO:0016020;GO:0070062	4820
GO:0005739;GO:0005737;GO:0070062	GO:0005829;GO:0016020	4820
GO:0005829;GO:0016020;GO:0070062	GO:0005739;GO:0005737	4820
GO:0005829;GO:0016020;GO:0005737	GO:0005739;GO:0070062	4820
GO:0016020;GO:0005737;GO:0070062	GO:0005739;GO:0005829	4820
GO:0005829;GO:0005737;GO:0070062	GO:0005739;GO:0016020	4820
GO:0005739;GO:0016020	GO:0005829;GO:0005737;GO:0070062	4820
GO:0005739;GO:0005829	GO:0016020;GO:0005737;GO:0070062	4820
GO:0005739;GO:0070062	GO:0005829;GO:0016020;GO:0005737	4820
GO:0005739;GO:0005737	GO:0005829;GO:0016020;GO:0070062	4820
GO:0005829;GO:0016020	GO:0005739;GO:0005737;GO:0070062	4820
GO:0016020;GO:0070062	GO:0005739;GO:0005737;GO:0005829	4820
GO:0016020;GO:0005737	GO:0005739;GO:0070062;GO:0005829	4820
GO:0005829;GO:0070062	GO:0005739;GO:0016020;GO:0005737	4820
GO:0005829;GO:0005737	GO:0005739;GO:0016020;GO:0070062	4820
GO:0005737;GO:0070062	GO:0005739;GO:0016020;GO:0005829	4820
GO:0005739	GO:0005829;GO:0016020;GO:0005737;GO:0070062	4820
GO:0016020	GO:0005739;GO:0005737;GO:0070062;GO:0005829	4820
GO:0005829	GO:0005739;GO:0016020;GO:0005737;GO:0070062	4820
GO:0070062	GO:0005739;GO:0016020;GO:0005737;GO:0005829	4820
GO:0005737	GO:0005739;GO:0016020;GO:0070062;GO:0005829	4820
GO:0005739;GO:0070062;GO:0005829;GO:0048471	GO:0005737	4820
GO:0005739;GO:0005737;GO:0005829;GO:0048471	GO:0070062	4820
GO:0005739;GO:0005737;GO:0070062;GO:0005829	GO:0048471	4820
GO:0005739;GO:0005737;GO:0070062;GO:0048471	GO:0005829	4820
GO:0005829;GO:0005737;GO:0070062;GO:0048471	GO:0005739	4820
GO:0005739;GO:0005829;GO:0048471	GO:0005737;GO:0070062	4820
GO:0005739;GO:0070062;GO:0005829	GO:0005737;GO:0048471	4820
GO:0005739;GO:0005737;GO:0005829	GO:0070062;GO:0048471	4820
GO:0005739;GO:0070062;GO:0048471	GO:0005829;GO:0005737	4820
GO:0005739;GO:0005737;GO:0048471	GO:0005829;GO:0070062	4820
GO:0005739;GO:0005737;GO:0070062	GO:0005829;GO:0048471	4820
GO:0005829;GO:0070062;GO:0048471	GO:0005739;GO:0005737	4820
GO:0005829;GO:0005737;GO:0048471	GO:0005739;GO:0070062	4820
GO:0005829;GO:0005737;GO:0070062	GO:0005739;GO:0048471	4820
GO:0005737;GO:0070062;GO:0048471	GO:0005739;GO:0005829	4820
GO:0005739;GO:0005829	GO:0005737;GO:0070062;GO:0048471	4820
GO:0005739;GO:0048471	GO:0005829;GO:0005737;GO:0070062	4820
GO:0005739;GO:0070062	GO:0005829;GO:0005737;GO:0048471	4820
GO:0005739;GO:0005737	GO:0005829;GO:0070062;GO:0048471	4820
GO:0005829;GO:0048471	GO:0005739;GO:0005737;GO:0070062	4820
GO:0005829;GO:0070062	GO:0005739;GO:0005737;GO:0048471	4820
GO:0005829;GO:0005737	GO:0005739;GO:0070062;GO:0048471	4820
GO:0070062;GO:0048471	GO:0005739;GO:0005737;GO:0005829	4820
GO:0005737;GO:0048471	GO:0005739;GO:0070062;GO:0005829	4820
GO:0005737;GO:0070062	GO:0005739;GO:0005829;GO:0048471	4820
GO:0005739	GO:0005829;GO:0005737;GO:0070062;GO:0048471	4820
GO:0005829	GO:0005739;GO:0005737;GO:0070062;GO:0048471	4820
GO:0048471	GO:0005739;GO:0005737;GO:0070062;GO:0005829	4820
GO:0070062	GO:0005739;GO:0005737;GO:0005829;GO:0048471	4820
GO:0005737	GO:0005739;GO:0070062;GO:0005829;GO:0048471	4820
GO:0005829;GO:0005794;GO:0070062;GO:0005886	GO:0005737	4820
GO:0005829;GO:0005794;GO:0070062;GO:0005737	GO:0005886	4820
GO:0005829;GO:0005794;GO:0005737;GO:0005886	GO:0070062	4820
GO:0005829;GO:0005737;GO:0070062;GO:0005886	GO:0005794	4820
GO:0005794;GO:0070062;GO:0005737;GO:0005886	GO:0005829	4820
GO:0005829;GO:0005794;GO:0070062	GO:0005737;GO:0005886	4820
GO:0005829;GO:0005794;GO:0005886	GO:0005737;GO:0070062	4820
GO:0005829;GO:0005794;GO:0005737	GO:0070062;GO:0005886	4820
GO:0005829;GO:0070062;GO:0005886	GO:0005794;GO:0005737	4820
GO:0005829;GO:0005737;GO:0070062	GO:0005794;GO:0005886	4820
